4.791003426918094021e+01,5.658748469067448639e+01,6.622788562692083758e+01,7.686243056364344284e+01,8.850277383723623359e+01,1.011333565524477223e+02,1.147069975909095376e+02,1.291447211760381890e+02,1.443387447006641082e+02,1.601555678529583986e+02,1.764352012326945669e+02,1.929822747295684451e+02,2.095443362793463677e+02,2.257723051987564702e+02,2.411586058647928041e+02,2.549512655790021540e+02,2.660515011924171063e+02,2.729282718349701327e+02,2.736371156718050202e+02,2.660994704861817013e+02,2.487951506925467697e+02,2.217743592935256913e+02,1.873891167196743766e+02,1.499208555892885215e+02,1.140320715518956121e+02,8.310720602989603378e+01
4.558743726369897331e+01,5.384429023811895831e+01,6.301748199339749590e+01,7.313675169855403624e+01,8.421329146849788572e+01,9.623247756661037045e+01,1.091497318869736546e+02,1.228904538302165719e+02,1.373530241380692019e+02,1.524120110770245446e+02,1.679178727468512875e+02,1.836891950076175704e+02,1.994931234776650513e+02,2.150093140982619957e+02,2.297731386987754263e+02,2.430960660013395795e+02,2.539688045937054142e+02,2.609752937099297014e+02,2.622941933673550921e+02,2.559311317588868349e+02,2.403359277583109019e+02,2.153552065118242353e+02,1.829997507759609903e+02,1.472242920563508619e+02,1.125326484250970651e+02,8.234101033404265024e+01
5.323266048862940636e+01,6.257268868550578134e+01,7.290464170709061875e+01,8.422309495628194043e+01,9.648342119240324166e+01,1.096017417646855847e+02,1.234649933875598435e+02,1.379463843602833890e+02,1.529183235965100778e+02,1.682560579961274243e+02,1.838295401440784644e+02,1.994847874600174293e+02,2.150162274026534419e+02,2.301284809161568887e+02,2.443824950548278707e+02,2.571204647249465438e+02,2.673713971178820543e+02,2.737622239662899801e+02,2.745070925547660181e+02,2.676140752754984078e+02,2.514696267317338538e+02,2.257833845188435475e+02,1.924176855536865673e+02,1.552847547498466270e+02,1.190141959187043597e+02,8.724619773471196993e+01
5.856606314673886970e+01,6.796251781640130218e+01,7.827031564452070711e+01,8.946071690702396495e+01,1.014738770918417288e+02,1.142264301786320857e+02,1.276213939466900200e+02,1.415557404708140155e+02,1.559228540384088433e+02,1.706096591005171490e+02,1.854893810141709309e+02,2.004096683389350630e+02,2.151731825855025306e+02,2.295056401921176530e+02,2.430056798042152764e+02,2.550724592303313329e+02,2.648134695600405166e+02,2.709541571022665494e+02,2.718127948488224774e+02,2.654673134741036620e+02,2.502731824752695502e+02,2.257525762788878581e+02,1.934567663916828337e+02,1.570151551131406791e+02,1.209609470124869404e+02,8.903818183538126618e+01
6.921861335852433683e+01,7.924232776557695956e+01,9.005316162876286512e+01,1.016105335451901368e+02,1.138540926025017370e+02,1.267049761682907985e+02,1.400687058902270223e+02,1.538398670395438046e+02,1.679072888278528808e+02,1.821569978183164835e+02,1.964697924161189349e+02,2.107107725335006307e+02,2.247085986159944753e+02,2.382218583427426495e+02,2.508888979006263469e+02,2.621574982087829540e+02,2.711955772278492418e+02,2.768006548958973099e+02,2.773638131452007656e+02,2.710047311158458569e+02,2.560359458535411932e+02,2.318087068641946757e+02,1.996108328405010184e+02,1.628584229675828396e+02,1.260653953355704573e+02,9.314757833600612003e+01
6.540999007782136232e+01,7.483968462694122081e+01,8.500759219486701568e+01,9.585394938889825767e+01,1.073040014725348357e+02,1.192748332909497719e+02,1.316798950039658109e+02,1.444313664251662317e+02,1.574409462107223021e+02,1.706185469876426168e+02,1.838673170774441985e+02,1.970731828647010957e+02,2.100869282649225624e+02,2.226959189814794513e+02,2.345813324006903144e+02,2.452566602698254883e+02,2.539871581318800509e+02,2.597034567782692420e+02,2.609545603478891280e+02,2.560000149826252027e+02,2.431883290737899586e+02,2.217017167821857697e+02,1.924293297989732423e+02,1.582988961527684637e+02,1.234840267064715107e+02,9.183792488808674648e+01
6.398754419287634221e+01,7.308138334746931264e+01,8.280958832312255424e+01,9.311993911598150930e+01,1.039496685668251956e+02,1.152286554584331242e+02,1.268821910773405506e+02,1.388331057883799247e+02,1.510030274140989945e+02,1.633117650600535740e+02,1.756733493285402687e+02,1.879872292465514079e+02,2.001227637064137639e+02,2.118942373093699132e+02,2.230226488063700288e+02,2.330803642594429732e+02,2.414175450424402811e+02,2.470799695185674807e+02,2.487546578384516636e+02,2.448283142862290731e+02,2.336937516351870272e+02,2.144030768551278356e+02,1.875068675875273811e+02,1.554973284172546073e+02,1.222325940116995753e+02,9.150583244103356151e+01
6.703557669329254054e+01,7.606658011754362292e+01,8.562765951042119639e+01,9.565965436354369444e+01,1.060982506385928161e+02,1.168762697775937625e+02,1.279262748704706780e+02,1.391829858436906306e+02,1.505841981760428894e+02,1.620687560466458024e+02,1.735707862670311101e+02,1.850098766440447946e+02,1.962762443021953516e+02,2.072084034916150870e+02,2.175594154232041433e+02,2.269474592347570194e+02,2.347887465779331251e+02,2.402196362736378319e+02,2.420375310588644879e+02,2.387334912459772909e+02,2.287405207136031891e+02,2.110083579291193416e+02,1.858064644166798303e+02,1.552552910636767933e+02,1.229427330260375300e+02,9.262455529469242776e+01
6.389346229424383949e+01,7.246427731492609325e+01,8.154752461438491196e+01,9.107341422135084485e+01,1.009673867538550240e+02,1.111559877801440024e+02,1.215706953971817086e+02,1.321491585852119215e+02,1.428342751321104913e+02,1.535713836353674537e+02,1.643031477648917758e+02,1.749611379305360117e+02,1.854526224055828720e+02,1.956403718433390964e+02,2.053123522045942480e+02,2.141375863989122479e+02,2.216057680915214974e+02,2.269549452671088545e+02,2.291102052665122812e+02,2.266937952386550421e+02,2.182164828857929137e+02,2.025654443165741725e+02,1.797453202338274991e+02,1.514654529005015320e+02,1.209462792149502093e+02,9.179667519187209734e+01
6.195013341508977334e+01,6.995957903097171027e+01,7.840545737198416987e+01,8.722592677820478002e+01,9.635659024695453923e+01,1.057349262596806057e+02,1.153032328793326968e+02,1.250098844437006846e+02,1.348086228005674059e+02,1.446556505059090512e+02,1.545044159626605449e+02,1.642978105546281427e+02,1.739567561361358798e+02,1.833630342311664094e+02,1.923331642590684396e+02,2.005796685442440719e+02,2.076571441153756439e+02,2.128958158991031269e+02,2.153401486189390255e+02,2.137417659804395385e+02,2.067020004901146422e+02,1.930780581809708565e+02,1.726524069595191122e+02,1.467472661229712401e+02,1.181969625293706230e+02,9.041371761390090001e+01
6.394085210351456539e+01,7.155325808903859297e+01,7.953281568087056996e+01,8.782812907848801842e+01,9.638404080411693542e+01,1.051463597745466103e+02,1.140658082776108841e+02,1.230996205552658864e+02,1.322102781039669424e+02,1.413618567262591341e+02,1.505146656043202427e+02,1.596182085694508430e+02,1.686013874163444939e+02,1.773577631433352622e+02,1.857228380869571538e+02,1.934398698357554451e+02,2.001113865354093946e+02,2.051376292396174108e+02,2.076554695746042398e+02,2.065187156840834177e+02,2.004035506278590617e+02,1.881499546664065861e+02,1.693696112109848286e+02,1.450750302266459926e+02,1.177860904051129154e+02,9.076141996187389793e+01
6.064354800827047853e+01,6.789980335467905093e+01,7.547169230392248096e+01,8.330705725446220811e+01,9.135451848743512926e+01,9.956736232032611156e+01,1.079050066051341048e+02,1.163324333849157881e+02,1.248182517825104014e+02,1.333317429245092285e+02,1.418388063501766396e+02,1.502962676738663674e+02,1.586434312191349818e+02,1.667890778306445156e+02,1.745914025121045938e+02,1.818278231675213306e+02,1.881518269335311686e+02,1.930369862642542671e+02,1.957181111468867698e+02,1.951624514265708683e+02,1.901423914784366502e+02,1.795132043903517740e+02,1.627486390974412984e+02,1.405581064039675425e+02,1.151040852423844854e+02,8.941099678153491936e+01
5.797885655108757419e+01,6.472849149395784707e+01,7.176344190224504871e+01,7.903790292172658383e+01,8.650747445714310402e+01,9.413110012182316666e+01,1.018718683068563706e+02,1.096967878291083025e+02,1.175756993014940690e+02,1.254793363583164307e+02,1.333762687762888675e+02,1.412281121869474987e+02,1.489820327382952598e+02,1.565591295562184371e+02,1.638366501965476232e+02,1.706213260863264054e+02,1.766110353408854223e+02,1.813441269585425175e+02,1.841435390525654157e+02,1.840819401679237899e+02,1.800282392011717434e+02,1.708701744524313426e+02,1.559799748071301622e+02,1.358049792857063380e+02,1.121687017583247155e+02,8.784480625236096785e+01
5.423060619436864727e+01,6.059518983205147435e+01,6.719668202922846945e+01,7.399402066854173654e+01,8.095035437024840519e+01,8.803315132123960041e+01,9.521362162804931017e+01,1.024657935191274447e+02,1.097653614568137357e+02,1.170880820823040267e+02,1.244072593607148463e+02,1.316897386675044572e+02,1.388895919045007474e+02,1.459382266185388630e+02,1.527290577389739781e+02,1.590942709472827516e+02,1.647710134706612166e+02,1.693558498254996323e+02,1.722524206563535358e+02,1.726329507522999052e+02,1.694639721246786053e+02,1.616811389634318914e+02,1.485878107093794540e+02,1.304070684794663180e+02,1.086408341154477029e+02,8.579406592634063600e+01
