1.057508021221487837e+01,1.198263322825756205e+01,1.348911829723150646e+01,1.510168807492558507e+01,1.682476775050160001e+01,1.865860532660122217e+01,2.059859572440850073e+01,2.263523245937490103e+01,2.475436622091195105e+01,2.693741254189877665e+01,2.916110922970767305e+01,3.139626981358690827e+01,3.360480300954439059e+01,3.573419162125783544e+01,3.770868131188634464e+01,3.941687542553166423e+01,4.069708787820724183e+01,4.132609289507143302e+01,4.102502486357748523e+01,3.950548129395440355e+01,3.657560782503495034e+01,3.228593263927272972e+01,2.702144307162962988e+01,2.142574973797634641e+01,1.616518667121317776e+01,1.169774559270414116e+01
1.120828766659049514e+01,1.261834619275688141e+01,1.413325307212755710e+01,1.575496946409904275e+01,1.748057490763254762e+01,1.930242034880062718e+01,2.120903118917624042e+01,2.318630968096550404e+01,2.521851313263386629e+01,2.728853620164763427e+01,2.937717493015045989e+01,3.146115888099750890e+01,3.350966551290969875e+01,3.547879915533118833e+01,3.730333978797278860e+01,3.888530837359304115e+01,4.008019810571325792e+01,4.068527203813882664e+01,4.044144677019139777e+01,3.906952892209677231e+01,3.636210564472337836e+01,3.232154549024436818e+01,2.726634337134464658e+01,2.179038040709251689e+01,1.655325614038261151e+01,1.204226042630659954e+01
1.296443432439873078e+01,1.444081823281188903e+01,1.600954615325909813e+01,1.766299826285762364e+01,1.939052174967103781e+01,2.117987639595455107e+01,2.301848973183017222e+01,2.489423099547797946e+01,2.679547238477391602e+01,2.871036027995052464e+01,3.062535491272103627e+01,3.252301916688971772e+01,3.437875853726280440e+01,3.615591687968569801e+01,3.779847825246113047e+01,3.922080380237908059e+01,4.029483268193094148e+01,4.083803223583380060e+01,4.061144370718047725e+01,3.934603202338852412e+01,3.681938605437592571e+01,3.298351869397637870e+01,2.808404294534674150e+01,2.265828487497251587e+01,1.735927651975629971e+01,1.271294363842591046e+01
1.239412860646487857e+01,1.375391584769349862e+01,1.518950254632602537e+01,1.669261209012270086e+01,1.825359093398231991e+01,1.986231270476809030e+01,2.150876623730506765e+01,2.318329777151152626e+01,2.487650074538406386e+01,2.657870737466871702e+01,2.827897441041597304e+01,2.996339005032658065e+01,3.161242591488202791e+01,3.319689274035349769e+01,3.467189971253073111e+01,3.596825132161465888e+01,3.698133300871005957e+01,3.755954405622507863e+01,3.749895644934943562e+01,3.655851494209307617e+01,3.451611352607302052e+01,3.127482676791943561e+01,2.698232532897761615e+01,2.206795134589371088e+01,1.712136766745162220e+01,1.267118416382086288e+01
1.198025411412086250e+01,1.321763079574053634e+01,1.451466310766210910e+01,1.586377858200241420e+01,1.725666452812239626e+01,1.868486944496457625e+01,2.014021749892722823e+01,2.161501318214395440e+01,2.310196757106713861e+01,2.459376556827461613e+01,2.608220238665937529e+01,2.755677872241665227e+01,2.900253407331397426e+01,3.039675005364133398e+01,3.170402573473703356e+01,3.286920578476778587e+01,3.380798257718279842e+01,3.439631785390662344e+01,3.446320219515061467e+01,3.379750468819078435e+01,3.218644071045500255e+01,2.949961135967657810e+01,2.580047456558882857e+01,2.141114472445129024e+01,1.684449874802812985e+01,1.261595820117451971e+01
1.119251823840113325e+01,1.232958096191558717e+01,1.351424092097697915e+01,1.473789467973581857e+01,1.599229377838392807e+01,1.727002613013094034e+01,1.856462908601624662e+01,1.987045099583011520e+01,2.118232936271847322e+01,2.249508143160523943e+01,2.380274881553698663e+01,2.509747738880411205e+01,2.636782774942539120e+01,2.759620321598599801e+01,2.875496601099671068e+01,2.980074792358488978e+01,3.066663806348968890e+01,3.125279616636264990e+01,3.141842622006500108e+01,3.098287999637302903e+01,2.975014272496740375e+01,2.757208382474244601e+01,2.444599362745796967e+01,2.059446054043734975e+01,1.644408247681324653e+01,1.247884095708722718e+01
1.043420534109206343e+01,1.143421465242535362e+01,1.247023303920846793e+01,1.353596682068689461e+01,1.462546497735879569e+01,1.573332559694472543e+01,1.685476986709995728e+01,1.798558501324473013e+01,1.912191235429456171e+01,2.025984601031643351e+01,2.139481121830045751e+01,2.252067096133027135e+01,2.362842740095004146e+01,2.470425838290253395e+01,2.572650904878230804e+01,2.666118916603381450e+01,2.745561006404965454e+01,2.803033131144314183e+01,2.827121160869585381e+01,2.802695398495106005e+01,2.712315957654612575e+01,2.540748809462814606e+01,2.283003768669951228e+01,1.952677278959966856e+01,1.583404528643993636e+01,1.218673946018987486e+01
9.155682285664557440e+00,1.004883183264918145e+01,1.097250702850596937e+01,1.192049164979952103e+01,1.288709064087788647e+01,1.386736158801998720e+01,1.485714095407943702e+01,1.585292046399197119e+01,1.685161049967574343e+01,1.785019380137221390e+01,1.884523825812186004e+01,1.983219918047922903e+01,2.080438915665884281e+01,2.175142060256051479e+01,2.265683527175274747e+01,2.349455041544688072e+01,2.422375381433268160e+01,2.478218427983694383e+01,2.507880541410725428e+01,2.498946529614390499e+01,2.436369421127354684e+01,2.305525181365242560e+01,2.098494486174544349e+01,1.821903221051865174e+01,1.500721220956621949e+01,1.172277560424028486e+01
8.542172241123257237e+00,9.323474644138357803e+00,1.012904628926514583e+01,1.095394995344683053e+01,1.179381930027851944e+01,1.264501889257320499e+01,1.350458007298618490e+01,1.436998921111246830e+01,1.523891788243926015e+01,1.610893728722682994e+01,1.697718404162243289e+01,1.783988292648634655e+01,1.869159487733956126e+01,1.952402246957997534e+01,2.032414658180055866e+01,2.107139305967812959e+01,2.173349455508651218e+01,2.226087422536795302e+01,2.258007736482419503e+01,2.258862186498284785e+01,2.215722978812987165e+01,2.114986626609258735e+01,1.947172581213346731e+01,1.713898483072823709e+01,1.432963520559745874e+01,1.135741448573974743e+01
7.796113203493406196e+00,8.502693333291603039e+00,9.227000396741180666e+00,9.965072821714725748e+00,1.071357811403400362e+01,1.146977712136937733e+01,1.223141773697311407e+01,1.299658776080476486e+01,1.376354216839812317e+01,1.453049827792048987e+01,1.529536328920939248e+01,1.605533338707746083e+01,1.680627867516737695e+01,1.754178935633498781e+01,1.825169883414740113e+01,1.891982726652748070e+01,1.952064060659338551e+01,2.001459794365073819e+01,2.034241072765236424e+01,2.041973909936761089e+01,2.013660870421993465e+01,1.936986393071238410e+01,1.801876484361979536e+01,1.606424009585914803e+01,1.362455640814365054e+01,1.095503845887755645e+01
6.952066051763996057e+00,7.569992695043241682e+00,8.205653334211318040e+00,8.855245414717296981e+00,9.515331991245517429e+00,1.018296685790966016e+01,1.085572433457336494e+01,1.153163737216049434e+01,1.220905805021249613e+01,1.288645445846816351e+01,1.356214312236295250e+01,1.423393025089709951e+01,1.489860170139366957e+01,1.555116014989045858e+01,1.618365562655439049e+01,1.678339364793555433e+01,1.733025320719112727e+01,1.779287296198740975e+01,1.812374402660229933e+01,1.825414730741774250e+01,1.809193550399124817e+01,1.752856830834707935e+01,1.646453950300740843e+01,1.485753256109206610e+01,1.277698568491712194e+01,1.042180344341634957e+01
